id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,earliest_departure_time,latest_arrival_time,max_walking_duration_minutes,number_of_riders,same_gender,user_gender,dataset_id
dsalex_5k_osrm-req-002748,dsalex_5k_osrm-user-1668,31.2078774,29.9292379,,31.2508975,29.9862909,,2025-09-15T16:51:06+00:00,2025-09-15T17:21:52.700000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002749,dsalex_5k_osrm-user-1497,31.275877245882246,30.018922049699974,,31.2482639,29.9763733,,2025-09-15T16:55:57+00:00,2025-09-15T17:19:38.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002750,dsalex_5k_osrm-user-1528,31.213100119944738,29.926678088945295,,31.2440572,29.9780215,,2025-09-15T16:53:53+00:00,2025-09-15T17:17:54.600000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002751,dsalex_5k_osrm-user-3114,31.2413894,29.9975754,,31.1978724,29.909239,,2025-09-15T16:53:53+00:00,2025-09-15T17:26:28.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002752,dsalex_5k_osrm-user-3489,31.2790801,30.0114471,,31.2168204,29.9444711,,2025-09-15T16:38:57+00:00,2025-09-15T17:21:50.800000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002753,dsalex_5k_osrm-user-5493,31.2811361,30.0115842,,31.230222127761632,29.962445945465966,,2025-09-15T16:59:40+00:00,2025-09-15T17:23:36.300000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002754,dsalex_5k_osrm-user-2005,31.2078774,29.9292379,,31.2366969,29.9838862,,2025-09-15T16:57:51+00:00,2025-09-15T17:25:06.200000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002755,dsalex_5k_osrm-user-8274,31.204472,29.9080738,,31.2514329,29.9926503,,2025-09-15T16:43:31+00:00,2025-09-15T17:22:10.300000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002756,dsalex_5k_osrm-user-8018,31.2007209,29.9137899,,31.2580071,29.9982464,,2025-09-15T16:52:50+00:00,2025-09-15T17:23:26.400000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002757,dsalex_5k_osrm-user-3618,31.1988657,29.8936761,,31.22029,29.9689124,,2025-09-15T16:53:06+00:00,2025-09-15T17:28:24.700000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002758,dsalex_5k_osrm-user-7791,31.198363,29.9076949,,31.2604796,29.9912944,,2025-09-15T16:50:52+00:00,2025-09-15T17:18:39.800000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002759,dsalex_5k_osrm-user-4440,31.31034091237642,30.06687613066115,,31.2199027,29.9796584,,2025-09-15T16:51:39+00:00,2025-09-15T17:37:03.300000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002760,dsalex_5k_osrm-user-8298,31.1989523,29.8907029,,31.218676,29.9849788,,2025-09-15T16:35:03+00:00,2025-09-15T17:25:29.400000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002761,dsalex_5k_osrm-user-9912,31.2118911,29.940015,,31.2541982,29.9814378,,2025-09-15T16:53:40+00:00,2025-09-15T17:20:47.900000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002762,dsalex_5k_osrm-user-1410,31.2011768,29.9006817,,31.2328142,29.9870814,,2025-09-15T16:52:45+00:00,2025-09-15T17:20:26.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002763,dsalex_5k_osrm-user-2643,31.2007209,29.9137899,,31.2298825,29.9810691,,2025-09-15T16:54:56+00:00,2025-09-15T17:24:31.300000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002764,dsalex_5k_osrm-user-1686,31.2035529,29.9078469,,31.2744844,30.0167025,,2025-09-15T17:09:31+00:00,2025-09-15T17:29:28.200000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002765,dsalex_5k_osrm-user-9707,31.198781397852237,29.91233088188476,,31.2535505,29.9911751,,2025-09-15T16:51:03+00:00,2025-09-15T17:26:07.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002766,dsalex_5k_osrm-user-4804,31.2413894,29.9975754,,31.2289989,29.9606851,,2025-09-15T16:52:04+00:00,2025-09-15T17:18:32.700000+00:00,15,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002767,dsalex_5k_osrm-user-7482,31.204472,29.9080738,,31.2255628,29.9956867,,2025-09-15T16:49:43+00:00,2025-09-15T17:24:28+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002768,dsalex_5k_osrm-user-8440,31.2030708,29.9206413,,31.22042099085817,29.975763419144442,,2025-09-15T16:55:28+00:00,2025-09-15T17:27:20.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002769,dsalex_5k_osrm-user-5375,31.2686291,29.9951329,,31.2317268,29.9819134,,2025-09-15T16:55:52+00:00,2025-09-15T17:16:25+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002770,dsalex_5k_osrm-user-6856,31.19702621958377,29.89758676364007,,31.2501014,30.0105468,,2025-09-15T16:46:37+00:00,2025-09-15T17:25:24.600000+00:00,15,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002771,dsalex_5k_osrm-user-7824,31.310019747555412,30.065297450309295,,31.2119171,29.9294789,,2025-09-15T16:48:25+00:00,2025-09-15T17:39:49.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002772,dsalex_5k_osrm-user-1081,31.223002216642772,29.93996633634981,,31.2380935,29.9872711,,2025-09-15T16:49:43+00:00,2025-09-15T17:17:26.500000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002773,dsalex_5k_osrm-user-7209,31.2133741,29.943616,,31.2519558,29.9742973,,2025-09-15T16:44:22+00:00,2025-09-15T17:16:10.400000+00:00,0,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002774,dsalex_5k_osrm-user-8838,31.197648564721753,29.916151235044037,,31.239317,29.9748505,,2025-09-15T16:41:08+00:00,2025-09-15T17:23:19.800000+00:00,15,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002775,dsalex_5k_osrm-user-9338,31.2298159,29.950072,,31.2476603,30.0054536,,2025-09-15T16:46:18+00:00,2025-09-15T17:15:02.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002776,dsalex_5k_osrm-user-7642,31.2025983,29.9059535,,31.2661621,29.9920642,,2025-09-15T16:58:38+00:00,2025-09-15T17:26:35.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002777,dsalex_5k_osrm-user-6368,31.2078949,29.9356366,,31.2406675,30.002975,,2025-09-15T16:59:41+00:00,2025-09-15T17:27:55.800000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002778,dsalex_5k_osrm-user-9582,31.2291018,29.9510336,,31.218772366666663,29.964587800000004,,2025-09-15T16:46:08+00:00,2025-09-15T17:14:56.800000+00:00,10,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002779,dsalex_5k_osrm-user-2307,31.2143127,29.9445483,,31.2194297,29.9704335,,2025-09-15T17:09:28+00:00,2025-09-15T17:22:07.600000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002780,dsalex_5k_osrm-user-7871,31.2235999,29.9468087,,31.2680168,30.0040103,,2025-09-15T16:55:29+00:00,2025-09-15T17:19:18.800000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002781,dsalex_5k_osrm-user-1221,31.3026351,30.0599655,,31.1949796,29.8888617,,2025-09-15T17:00:18+00:00,2025-09-15T17:42:16.300000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002782,dsalex_5k_osrm-user-1460,31.2003808,29.9004728,,31.2535047,29.9889797,,2025-09-15T16:50:31+00:00,2025-09-15T17:22:08.300000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002783,dsalex_5k_osrm-user-5194,31.2790801,30.0114471,,31.230195,29.9650394,,2025-09-15T16:41:24+00:00,2025-09-15T17:21:13.100000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002784,dsalex_5k_osrm-user-5440,31.2068073,29.9268143,,31.2453757,29.9831794,,2025-09-15T16:46:37+00:00,2025-09-15T17:15:40.200000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002785,dsalex_5k_osrm-user-7873,31.246908808661907,29.97253679984723,,31.1891237,29.9047845,,2025-09-15T16:51:29+00:00,2025-09-15T17:22:41.500000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002786,dsalex_5k_osrm-user-8817,31.2083488,29.8815197,,31.2034828,29.9324244,,2025-09-15T16:53:57+00:00,2025-09-15T17:21:46.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002787,dsalex_5k_osrm-user-1550,31.3026351,30.0599655,,31.1870649,29.9092886,,2025-09-15T16:51:47+00:00,2025-09-15T17:37:13.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002788,dsalex_5k_osrm-user-3140,31.2491102,29.9806752,,31.2097434,29.9322547,,2025-09-15T17:06:46+00:00,2025-09-15T17:19:13.100000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002789,dsalex_5k_osrm-user-9355,31.2675718,30.0004186,,31.2036573,29.8789509,,2025-09-15T16:39:38+00:00,2025-09-15T17:24:39.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002790,dsalex_5k_osrm-user-4216,31.2640047,30.0060922,,31.2272209,29.9679316,,2025-09-15T16:54:44+00:00,2025-09-15T17:25:39.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002791,dsalex_5k_osrm-user-6167,31.1961938,29.9021818,,31.2603558,29.9829984,,2025-09-15T17:00:38+00:00,2025-09-15T17:27:54.100000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002792,dsalex_5k_osrm-user-3094,31.310019747555412,30.065297450309295,,31.21820553966125,29.968160432405774,,2025-09-15T16:49:40+00:00,2025-09-15T17:43:39+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002793,dsalex_5k_osrm-user-6775,31.22962697234665,29.95080900480272,,31.1929188,29.921903,,2025-09-15T16:54:34+00:00,2025-09-15T17:21:14.300000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002794,dsalex_5k_osrm-user-6390,31.2413894,29.9975754,,31.2041482,29.9376372,,2025-09-15T16:54:53+00:00,2025-09-15T17:27:58.900000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002795,dsalex_5k_osrm-user-7033,31.2311609,29.9561164,,31.2610402,29.9846767,,2025-09-15T16:56:29+00:00,2025-09-15T17:16:10.700000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002796,dsalex_5k_osrm-user-3394,31.2291018,29.9510336,,31.2456791,30.0168459,,2025-09-15T16:53:52+00:00,2025-09-15T17:29:11.800000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002797,dsalex_5k_osrm-user-4284,31.27092670760347,30.010461570488214,,31.20004944312441,29.939779032583935,,2025-09-15T17:00:11+00:00,2025-09-15T17:39:12.800000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002798,dsalex_5k_osrm-user-9724,31.2061336,29.9056982,,31.2644048,30.021366,,2025-09-15T16:52:32+00:00,2025-09-15T17:28:27.500000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002799,dsalex_5k_osrm-user-9671,31.2627606,30.0074204,,31.2040577,29.9344644,,2025-09-15T16:39:02+00:00,2025-09-15T17:24:01.500000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002800,dsalex_5k_osrm-user-4598,31.2291018,29.9510336,,31.2585915,30.0350372,,2025-09-15T16:59:02+00:00,2025-09-15T17:31:07.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002801,dsalex_5k_osrm-user-8723,31.27650249511168,30.01863922130246,,31.224640280511725,29.96034871413546,,2025-09-15T16:52:57+00:00,2025-09-15T17:23:32+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002802,dsalex_5k_osrm-user-8932,31.200857,29.9054701,,31.261125,30.0025624,,2025-09-15T16:51:48+00:00,2025-09-15T17:29:23.200000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002803,dsalex_5k_osrm-user-6110,31.2383454,29.9965397,,31.2648533,30.0068101,,2025-09-15T16:36:17+00:00,2025-09-15T17:11:42.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002804,dsalex_5k_osrm-user-1288,31.2659303,29.9977695,,31.1950994,29.8893615,,2025-09-15T16:58:27+00:00,2025-09-15T17:28:11.300000+00:00,15,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002805,dsalex_5k_osrm-user-2257,31.2072614,29.9531454,,31.1964396,29.8885283,,2025-09-15T16:51:15+00:00,2025-09-15T17:22:12.300000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002806,dsalex_5k_osrm-user-6893,31.205679,29.9052365,,31.219228696482325,29.988978486822543,,2025-09-15T16:49:53+00:00,2025-09-15T17:26:40+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002807,dsalex_5k_osrm-user-2895,31.2607607,29.9912443,,31.1964258,29.8881796,,2025-09-15T16:55:08+00:00,2025-09-15T17:27:58.300000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002808,dsalex_5k_osrm-user-4066,31.2209376469433,29.933842244599624,,31.216441051907324,29.966378274734083,,2025-09-15T16:43:38+00:00,2025-09-15T17:23:45.600000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002809,dsalex_5k_osrm-user-7337,31.25509809530058,29.986453976800682,,31.3214099,30.0620905,,2025-09-15T16:41:52+00:00,2025-09-15T17:18:41.400000+00:00,15,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002810,dsalex_5k_osrm-user-3408,31.2234965,29.9474539,,31.2175533,29.9690628,,2025-09-15T16:52:45+00:00,2025-09-15T17:14:41.400000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002811,dsalex_5k_osrm-user-9709,31.2385397,29.9620254,,31.1938607,29.8907827,,2025-09-15T16:49:51+00:00,2025-09-15T17:21:00.900000+00:00,10,3,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002812,dsalex_5k_osrm-user-3879,31.2508335,29.984435,,31.186039,29.9014947,,2025-09-15T16:56:38+00:00,2025-09-15T17:30:38.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002813,dsalex_5k_osrm-user-2459,31.2030708,29.9206413,,31.2335052,29.9822261,,2025-09-15T16:52:44+00:00,2025-09-15T17:20:03.800000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002814,dsalex_5k_osrm-user-7432,31.2374049,29.9613951,,31.2012874,29.8861666,,2025-09-15T16:58:40+00:00,2025-09-15T17:22:50.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002815,dsalex_5k_osrm-user-8472,31.2403419,29.9923942,,31.2244254,29.9383275,,2025-09-15T16:50:57+00:00,2025-09-15T17:22:52.100000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002816,dsalex_5k_osrm-user-6800,31.2463037,29.9669399,,31.2025801,29.9309633,,2025-09-15T16:49:41+00:00,2025-09-15T17:19:31.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002817,dsalex_5k_osrm-user-8364,31.310019747555412,30.065297450309295,,31.2445833,30.0045246,,2025-09-15T16:44:25+00:00,2025-09-15T17:32:13.100000+00:00,0,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002818,dsalex_5k_osrm-user-3406,31.20678804589725,29.91129179087725,,31.235736922805483,29.981233689952855,,2025-09-15T16:43:48+00:00,2025-09-15T17:21:29.900000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002819,dsalex_5k_osrm-user-7112,31.2296564,29.9502264,,31.276106,30.0143722,,2025-09-15T16:53:51+00:00,2025-09-15T17:18:19.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002820,dsalex_5k_osrm-user-7062,31.2409627,29.9957525,,31.2045165,29.9334722,,2025-09-15T16:48:31+00:00,2025-09-15T17:22:43.900000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002821,dsalex_5k_osrm-user-2858,31.2500844,29.9752202,,31.1904649,29.9067432,,2025-09-15T16:50:19+00:00,2025-09-15T17:18:18.600000+00:00,10,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002822,dsalex_5k_osrm-user-2274,31.2302072,29.9496905,,31.2424623,29.9815068,,2025-09-15T16:55:07+00:00,2025-09-15T17:15:00.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002823,dsalex_5k_osrm-user-4802,31.313017361215806,30.063693441280932,,31.2708225,30.012178,,2025-09-15T16:57:43+00:00,2025-09-15T17:26:00.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002824,dsalex_5k_osrm-user-5146,31.311022331742777,30.063314481864264,,31.2446625,30.0060978,,2025-09-15T16:52:31+00:00,2025-09-15T17:24:36.200000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002825,dsalex_5k_osrm-user-5335,31.2083152,29.9348175,,31.1863853,29.8994949,,2025-09-15T16:50:46+00:00,2025-09-15T17:11:51.300000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002826,dsalex_5k_osrm-user-9668,31.1932417,29.9015173,,31.2156906,29.9437391,,2025-09-15T16:45:19+00:00,2025-09-15T17:12:04.600000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002827,dsalex_5k_osrm-user-6717,31.206813,29.9116057,,31.2546454,30.0010926,,2025-09-15T16:39:26+00:00,2025-09-15T17:25:08.100000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002828,dsalex_5k_osrm-user-2303,31.239852,29.9556412,,31.22566102922436,29.995685663132928,,2025-09-15T16:44:27+00:00,2025-09-15T17:21:24.500000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002829,dsalex_5k_osrm-user-9365,31.2235999,29.9468087,,31.2449657,30.0160071,,2025-09-15T16:57:26+00:00,2025-09-15T17:25:43+00:00,15,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002830,dsalex_5k_osrm-user-7658,31.2508882,29.9845392,,31.218803214472274,29.970694574601737,,2025-09-15T16:50:00+00:00,2025-09-15T17:14:30.400000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002831,dsalex_5k_osrm-user-6453,31.20833942060042,29.918615654283258,,31.2154796,29.9634665,,2025-09-15T16:57:50+00:00,2025-09-15T17:22:56.500000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002832,dsalex_5k_osrm-user-5724,31.2320812,29.9703691,,31.3133489,30.0664961,,2025-09-15T16:54:18+00:00,2025-09-15T17:36:36.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002833,dsalex_5k_osrm-user-3674,31.311022331742777,30.063314481864264,,31.2530635,29.9967485,,2025-09-15T16:51:58+00:00,2025-09-15T17:24:55.200000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002834,dsalex_5k_osrm-user-6801,31.2016421,29.8805613,,31.2413404,30.005044,,2025-09-15T16:50:12+00:00,2025-09-15T17:35:44.900000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002835,dsalex_5k_osrm-user-5758,31.198337930593635,29.913641723313987,,31.2376419,30.005101,,2025-09-15T16:54:24+00:00,2025-09-15T17:26:42+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002836,dsalex_5k_osrm-user-3223,31.229736,29.9501499,,31.2588368,29.9970947,,2025-09-15T16:42:42+00:00,2025-09-15T17:20:46+00:00,10,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002837,dsalex_5k_osrm-user-8701,31.2069961,29.8822521,,31.2306428,29.9822694,,2025-09-15T16:36:04+00:00,2025-09-15T17:21:27.700000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002838,dsalex_5k_osrm-user-3184,31.2011118,29.9083784,,31.2672357,30.0162481,,2025-09-15T16:49:00+00:00,2025-09-15T17:26:19+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002839,dsalex_5k_osrm-user-6409,31.2133741,29.943616,,31.2790213,30.010894,,2025-09-15T16:54:11+00:00,2025-09-15T17:20:21.500000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002840,dsalex_5k_osrm-user-6950,31.2082825,29.9146634,,31.2422818,30.0016412,,2025-09-15T16:48:29+00:00,2025-09-15T17:21:43.100000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002841,dsalex_5k_osrm-user-1438,31.2288161,29.9513698,,31.2508396,29.9959543,,2025-09-15T16:51:43+00:00,2025-09-15T17:21:21.500000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002842,dsalex_5k_osrm-user-7675,31.2085873,29.88147,,31.2148206,29.9704494,,2025-09-15T16:50:02+00:00,2025-09-15T17:31:29.700000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002843,dsalex_5k_osrm-user-7556,31.2383454,29.9965397,,31.272124,30.0052647,,2025-09-15T17:00:51+00:00,2025-09-15T17:24:02.800000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002844,dsalex_5k_osrm-user-7240,31.2017726,29.9041544,,31.2574989,30.002207,,2025-09-15T17:00:22+00:00,2025-09-15T17:32:51.600000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002845,dsalex_5k_osrm-user-4637,31.2125623,29.9445404,,31.2721332,30.0083211,,2025-09-15T16:47:01+00:00,2025-09-15T17:26:40.300000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002846,dsalex_5k_osrm-user-9374,31.2094282,29.9355759,,31.2399453,29.9755054,,2025-09-15T16:53:24+00:00,2025-09-15T17:15:52.100000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002847,dsalex_5k_osrm-user-9500,31.19702621958377,29.89758676364007,,31.227592090078215,29.965112098551494,,2025-09-15T16:46:46+00:00,2025-09-15T17:20:02.800000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002848,dsalex_5k_osrm-user-8454,31.2308163,29.9492136,,31.3206475,30.0647803,,2025-09-15T16:45:29+00:00,2025-09-15T17:21:11.600000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002849,dsalex_5k_osrm-user-8842,31.207743160290956,29.91184903928871,,31.2475067,30.0139601,,2025-09-15T16:51:14+00:00,2025-09-15T17:25:13.400000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002850,dsalex_5k_osrm-user-4299,31.2603556,29.9870058,,31.2325388,29.9661863,,2025-09-15T17:01:55+00:00,2025-09-15T17:12:47.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002851,dsalex_5k_osrm-user-3167,31.2187083,29.9406306,,31.2169793,29.9712659,,2025-09-15T16:51:35+00:00,2025-09-15T17:15:50+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002852,dsalex_5k_osrm-user-5583,31.2003808,29.9004728,,31.2201707,29.9676537,,2025-09-15T17:01:34+00:00,2025-09-15T17:21:24.100000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002853,dsalex_5k_osrm-user-7473,31.2039481,29.9068966,,31.2578525,29.9858632,,2025-09-15T16:57:15+00:00,2025-09-15T17:21:30.900000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002854,dsalex_5k_osrm-user-9658,31.2115555,29.9377817,,31.2209802,29.9859287,,2025-09-15T16:49:15+00:00,2025-09-15T17:21:36.600000+00:00,15,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002855,dsalex_5k_osrm-user-7386,31.2011087,29.9082604,,31.223034266823248,29.953414873201687,,2025-09-15T16:54:10+00:00,2025-09-15T17:20:56.800000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002856,dsalex_5k_osrm-user-2909,31.296259219498374,30.07242569602325,,31.1894799,29.9154242,,2025-09-15T16:45:16+00:00,2025-09-15T17:33:44.500000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002857,dsalex_5k_osrm-user-3095,31.275911857616766,30.025997896762775,,31.2459505,30.0055176,,2025-09-15T16:43:21+00:00,2025-09-15T17:21:20.400000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002858,dsalex_5k_osrm-user-8824,31.206951050000004,29.90926285,,31.229215921900146,29.961830562803456,,2025-09-15T16:55:19+00:00,2025-09-15T17:25:18.200000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002859,dsalex_5k_osrm-user-3427,31.2052904,29.9275717,,31.2980316,30.0526915,,2025-09-15T16:50:28+00:00,2025-09-15T17:26:48.600000+00:00,10,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002860,dsalex_5k_osrm-user-9979,31.238684,29.9632845,,31.239134,30.0044477,,2025-09-15T16:53:14+00:00,2025-09-15T17:18:33.200000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002861,dsalex_5k_osrm-user-1568,31.2009184,29.9078512,,31.257288,30.0019991,,2025-09-15T17:00:28+00:00,2025-09-15T17:32:45.400000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002862,dsalex_5k_osrm-user-7548,31.2686291,29.9951329,,31.2392968,30.0040489,,2025-09-15T16:52:01+00:00,2025-09-15T17:15:06.800000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002863,dsalex_5k_osrm-user-2823,31.2241672,29.9463258,,31.1902182,29.9059673,,2025-09-15T16:53:58+00:00,2025-09-15T17:17:17.800000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002864,dsalex_5k_osrm-user-4329,31.2082825,29.9146634,,31.2653218,29.9897272,,2025-09-15T16:45:40+00:00,2025-09-15T17:13:39.200000+00:00,15,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002865,dsalex_5k_osrm-user-7096,31.2105215,29.9138381,,31.2457116,29.9829112,,2025-09-15T16:54:11+00:00,2025-09-15T17:21:33.200000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002866,dsalex_5k_osrm-user-7193,31.2258268,29.9408078,,31.2576468,29.9972677,,2025-09-15T16:53:58+00:00,2025-09-15T17:19:37.500000+00:00,5,2,False,female,alex_5k_osrm
